leiloeiro,url,titulo,cidade,estado,preco,avaliacao,desconto_pct,duplicado
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11472/lote/242364/semi-reboque-sr-nostra-srcf-2e-moldelo-2021-placa-reb2a16,"Semi-reboque SR/Nostra SRCF 2E, moldelo 2021, placa REB2A16",Joinville,SC,60690.0,119000.0,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11615/lote/243047/sala-comercial-no-1201-e-7-vagas-de-garagem-no-edificio-comercial-prime-tower-em-florianopolis-sc,"Sala comercial nº 1201 e 7 vagas de garagem, no Edifício Comercial Prime Tower, em Florianópolis/SC",Extrajudicial,,2971868.5,2971868.5,100.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11590/lote/242997/lixadeira-banda-larga-serra-lixadeira-de-cinta-tupia-furadeira,"Lixadeira banda larga, Serra, Lixadeira de Cinta, Tupia, Furadeira",São Bento do Sul,SC,38750.0,77500.0,50.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11590/lote/242998/guindaste-em-portico-marca-partner,"Guindaste em Pórtico, marca Partner",São Bento do Sul,SC,40000.0,80000.0,50.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11590/lote/242999/usina-de-concreto-com-dois-silos-e-4-cacambas-com-painel-eletrico,"Usina de Concreto, com dois silos e 4 caçambas, com painel elétrico",São Bento do Sul,SC,250000.0,500000.0,50.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11590/lote/243000/terreno-com-area-de-8-000-00m2-com-edificacao-industrial-bairro-industrial-norte-em-rio-negrinho-sc,"Terreno com área de 8.000,00m², com Edificação Industrial, bairro Industrial Norte, em Rio Negrinho/SC",São Bento do Sul,SC,1500000.0,2500000.0,60.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11590/lote/243001/5-cinco-estofados-modelo-barcelona,5 (cinco) estofados modelo Barcelona,São Bento do Sul,SC,3000.0,6000.0,50.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11590/lote/243002/45-quarenta-e-cinco-cadeiras-de-madeira-novas-modelo-san-jose,"45 (quarenta e cinco) cadeiras de madeira, novas, modelo San José",São Bento do Sul,SC,7785.0,15570.0,50.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11590/lote/243003/automovel-fiat-palio-fire-economy-modelo-2010-placa-mha4h84,"Automóvel Fiat/Palio Fire Economy, modelo 2010, placa MHA4H84",São Bento do Sul,SC,5750.0,11500.0,50.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11590/lote/243004/automovel-i-fiat-palio-attract-1-0-ano-modelo-2015-placa-qhl9344-2,"Automóvel I/Fiat Palio Attract 1.0, ano/modelo 2015, placa QHL9344",São Bento do Sul,SC,18718.0,37436.0,50.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11590/lote/243005/automovel-fiat-uno-mille-fire-flex-ano-modelo-2006-placa-mdd3e85,"Automóvel Fiat/Uno Mille Fire Flex, ano/modelo 2006, placa MDD3E85",São Bento do Sul,SC,7593.5,15187.0,50.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11590/lote/243006/caminhao-ford-cargo-815-e-ano-modelo-2010-placa-csi5032-3,"Caminhão Ford/Cargo 815 E, ano/modelo 2010, placa CSI5032",São Bento do Sul,SC,72500.0,145000.0,50.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11590/lote/243007/maquina-injetora-marca-romi-4,"Máquina injetora, marca ROMI",São Bento do Sul,SC,55000.0,110000.0,50.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11590/lote/243008/terreno-com-area-de-18-242-00m2-com-edificacao-no-municipio-de-rio-negrinho-sc,"Terreno com área de 18.242,00m², com edificação, no Município de Rio Negrinho/SC",São Bento do Sul,SC,240000.0,400000.0,60.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11590/lote/243009/automovel-fiat-uno-mille-fire-flex-ano-modelo-2006-placa-anm9367,"Automóvel Fiat/Uno Mille Fire Flex, ano/modelo 2006, placa ANM9367",São Bento do Sul,SC,7000.0,14000.0,50.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11454/lote/242345/direitos-sobre-imovel-com-area-de-360-00m2-com-edificacao-bairro-sao-miguel-em-fraiburgo-sc,"Direitos sobre Imóvel com área de 360,00m², com Edificação, bairro São Miguel, em Fraiburgo/SC",Fraiburgo,SC,130492.17,173989.56,75.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11467/lote/242358/apartamento-no-803-torre-02-no-condominio-residencial-linea-bairro-barreiros-em-sao-jose-sc,"Apartamento nº 803, Torre 02, no Condomínio Residencial Línea, bairro Barreiros, em São José/SC",São José,SC,376196.57,737640.34,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11468/lote/242359/apartamento-no-303-bloco-09-no-condominio-parque-flores-do-oriente-em-palhoca-sc,"Apartamento nº 303, bloco 09, no Condomínio Parque Flores do Oriente, em Palhoça/SC",Palhoça,SC,144869.46,241449.11,60.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11469/lote/242360/apartamento-no-106-bloco-b-no-condominio-gustavo-kirchner-em-palhoca-sc,"Apartamento nº 106, bloco B, no Condomínio Gustavo Kirchner, em Palhoça/SC",Palhoça,SC,476942.83,794904.73,60.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11592/lote/243011/imovel-com-area-de-392-00m2-com-edificacao-no-loteamento-vila-bardini-em-treze-de-maio-sc-2,"Imóvel com área de 392,00m², com Edificação, no Loteamento Vila Bardini, em Treze de Maio/SC",Leilão Extrajudicial,,338603.35,250000.0,135.44134,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11597/lote/243019/parte-de-terras-de-cultura-com-area-de-26-000-00m2-situada-na-linha-santo-antonio-em-sao-joao-da-urtiga-rs,"Parte de terras de cultura com área de 26.000,00m², situada na Linha Santo Antônio, em São João da Urtiga/RS",Leilão Extrajudicial,,587171.25,1580000.0,37.1627376,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11479/lote/242373/direitos-possessorios-sobre-imovel-com-area-de-8-278-32m2-no-municipio-de-biguacu-sc-2,"Direitos possessórios sobre Imóvel com área de 8.278,32m², no Município de Biguaçu/SC",São José,SC,102000.0,200000.0,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11486/lote/242381/direitos-sobre-area-de-3-430-15m2-no-terreno-rural-com-area-total-de-27-264-15m2-em-braco-do-norte-sc,"Direitos sobre área de 3.430,15m², no terreno rural com área total de 27.264,15m², em Braço do Norte/SC",Braço do Norte,SC,191461.94,375415.57,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11486/lote/242382/terreno-de-esquina-com-area-de-99-00m2-com-edificacao-bairro-santa-luzia-em-tubarao-sc,"Terreno de esquina com área de 99,00m², com Edificação, bairro Santa Luzia, em Tubarão/SC",Braço do Norte,SC,45784.37,89773.29,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11476/lote/242370/automovel-gm-astra-gl-ano-modelo-2000-placa-jud3c19,"Automóvel GM/Astra GL, ano/modelo 2000, placa JUD3C19",Rio do Campo,SC,4080.0,8000.0,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11474/lote/242367/automovel-ford-fiesta-ano-modelo-2006-placa-mew5401,"Automóvel Ford/Fiesta, ano/modelo 2006, placa MEW5401",Braço do Norte,SC,7650.0,15000.0,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11478/lote/242372/automovel-gm-corsa-classic-modelo-2003-placa-mcp2j28-2,"Automóvel GM/Corsa Classic, modelo 2003, placa MCP2J28",Criciúma,SC,7346.04,14404.0,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11485/lote/242380/02-dois-conjuntos-box-marca-cristal-flex-modelo-itapema-medidas-1-93x2-03x0-27,"02 (dois) conjuntos box, marca Cristal Flex, modelo Itapema, medidas 1,93x2,03x0,27",São José,SC,2925.36,5736.0,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11497/lote/242393/semi-reboque-sr-facchini-srf-cf-placa-mek3c58,"Semi-reboque SR/Facchini SRF CF, placa MEK3C58",Criciúma,SC,22950.0,45000.0,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11458/lote/242349/caminhao-vw-10-160-drc-4x2-modelo-2015-placa-qhc9708-2,"Caminhão VW/10.160 DRC 4x2, modelo 2015, placa QHC9708",Tubarão,SC,169652.0,212065.0,80.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11460/lote/242351/imovel-de-posse-com-area-total-de-700-00m2-bairro-aventureiro-no-municipio-de-joinville-sc-2,"Imóvel de posse com área total de 700,00m², bairro Aventureiro, no Município de Joinville/SC",Joinville,SC,218808.21,364680.36,60.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11502/lote/242402/terreno-com-area-de-47-190-00m2-com-edificacoes-situado-em-congonhas-em-tubarao-sc,"Terreno com área de 47.190,00m², com Edificações, situado em Congonhas, em Tubarão/SC",Tubarão,SC,477087.9,935466.49,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11482/lote/242376/apartamento-no-102-no-condominio-residencial-torre-do-sol-i-em-palhoca-sc,"Apartamento nº 102, no Condomínio Residencial Torre do Sol I, em Palhoça/SC",Palhoça,SC,49552.5,82587.5,60.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11489/lote/242385/motocicleta-sundown-vblade-250-ano-modelo-2008-placa-mhi8h49-3,"Motocicleta Sundown/Vblade 250, ano/modelo 2008, placa MHI8H49",Lauro Muller,SC,6278.1,12310.0,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11535/lote/242932/automovel-fiat-fiorino-flex-modelo-2010-placa-mgc6b87,"Automóvel Fiat/Fiorino Flex, modelo 2010, placa MGC6B87",Laguna,SC,459.0,900.0,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11477/lote/242371/camioneta-i-dodge-journey-rt-awd-ano-modelo-2014-placa-qiz3g00-2,"Camioneta I/Dodge Journey RT AWD, ano/modelo 2014, placa QIZ3G00",Pomerode,SC,31702.62,62162.0,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11490/lote/242386/direitos-aquisitivos-sobre-a-unidade-51-no-condominio-moradas-de-camboriu-em-camboriu-sc,"Direitos aquisitivos sobre a unidade 51, no Condomínio Moradas de Camboriú, em Camboriú/SC",Balneário Camboriú,SC,357000.0,700000.0,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11616/lote/243048/sala-comercial-no-1201-e-7-vagas-de-garagem-no-edificio-comercial-prime-tower-em-florianopolis-sc-2,"Sala comercial nº 1201 e 7 vagas de garagem, no Edifício Comercial Prime Tower, em Florianópolis/SC",Extrajudicial,,2935326.29,2971868.5,98.7703963,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11488/lote/242384/terreno-com-area-total-de-7-000-00m2-com-dois-galpoes-com-a-area-de-1-540-20m2-na-area-industrial-em-biguacu-sc,"Terreno com área total de 7.000,00m², com dois galpões com a área de 1.540,20m², na Área Industrial, em Biguaçu/SC",São José,SC,3339000.0,6300000.0,53.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11496/lote/242392/automovel-i-subaru-tribeca-modelo-2009-placa-iqf4123,"Automóvel I/Subaru Tribeca, modelo 2009, placa IQF4123",Florianópolis,SC,25222.56,49456.0,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11523/lote/242429/caminhonete-renault-master-fur-l3h2-modelo-2014-placa-exo0582-2,"Caminhonete Renault/Master FUR L3H2, modelo 2014, placa EXO0582",São José,SC,40800.0,80000.0,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11510/lote/242410/material-petreo-consistente-em-2-059m3-de-pedra-detonada-2,Material pétreo consistente em 2.059m³ de pedra detonada,São José,SC,175000.0,175000.0,100.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11491/lote/242387/imovel-de-esquina-com-area-de-390-00m2-com-edificacao-de-2-pavimentos-no-municipio-de-arroio-do-silva-sc,"Imóvel de esquina com área de 390,00m², com Edificação de 2 pavimentos, no Município de Arroio do Silva/SC",Araranguá,SC,1092260.74,1092260.74,100.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11475/lote/242368/apartamento-no-719-no-edificio-toscana-florianopolis-flat-em-florianopolis-sc,"Apartamento nº 719, no Edifício Toscana Florianópolis Flat, em Florianópolis/SC",Florianópolis,SC,460261.53,460261.53,100.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11475/lote/242369/eletrodomesticos-e-mobilia,Eletrodomésticos e mobília,Florianópolis,SC,9145.0,9145.0,100.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11481/lote/242375/fracao-de-50-sobre-terreno-rural-com-area-de-23-297-97m2-na-fazenda-cambajuva-e-sao-joao-em-bom-jardim-da-serra-sc,"Fração de 50% sobre Terreno rural com área de 23.297,97m², na Fazenda Cambajuva e São João, em Bom Jardim da Serra/SC",São Joaquim,SC,71090.73,139393.59,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11495/lote/242391/automovel-citroen-picasso-ii20glx-modelo-2009-placa-mgn8979,"Automóvel Citroen/Picasso II20GLX, modelo 2009, placa MGN8979",Florianópolis,SC,7716.66,12861.1,60.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11533/lote/242930/automovel-gm-corsa-wind-ano-modelo-1996-placa-lxr7445,"Automóvel GM/Corsa Wind, ano/modelo 1996, placa LXR7445",São Francisco do Sul,SC,3570.0,7000.0,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11582/lote/242985/imovel-canavial-com-area-de-105-31-00ha-no-municipio-de-serranos-mg-3,"Imóvel Canavial com área de 105,31,00ha, no Município de Serranos/MG",Florianópolis,SC,2869852.05,5627160.89,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11464/lote/242355/sala-no-106-no-2o-pavimento-no-edificio-park-real-comercial-em-florianopolis-sc,"Sala nº 106 no 2º pavimento, no Edifício Park Real Comercial, em Florianópolis/SC",Florianópolis,SC,73641.84,92052.31,80.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11512/lote/242412/automovel-gm-corsa-gls-modelo-2000-placa-mbm8059-3,"Automóvel GM/Corsa GLS, modelo 2000, placa MBM8059",Presidente Getúlio,SC,2550.0,5000.0,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11504/lote/242404/imovel-com-area-de-1-987-48m2-com-edificacao-no-bairro-rio-caveiras-em-biguacu-sc,"Imóvel com área de 1.987,48m², com Edificação, no bairro Rio Caveiras, em Biguaçu/SC",Biguaçu,SC,981953.06,1925398.16,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11483/lote/242377/apartamento-no-1002-bloco-a-no-conjunto-residencial-milena-em-joinville-sc,"Apartamento nº 1002, bloco A, no Conjunto Residencial Milena, em Joinville/SC",Joinville,SC,382933.89,425482.11,90.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11480/lote/242374/fracao-de-1-12-sobre-apartamento-no-320-a-bloco-c-no-complexo-turistico-jurere-beach-village-em-florianopolis-sc,"Fração de 1/12 sobre Apartamento nº 320-A, bloco C, no Complexo Turístico Jurerê Beach Village, em Florianópolis/SC",Florianópolis,SC,42584.18,70973.64,60.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11530/lote/242926/15-000-quinze-mil-quotas-sociais-da-sociedade-empresaria-recanto-do-casarao-ltda,15.000 (quinze mil) quotas sociais da sociedade empresária Recanto do Casarão Ltda.,Criciúma,SC,7650.0,15000.0,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11690/lote/243165/apartamento-nao-incorporado-no-104-bloco-02-no-residencial-santana-2-no-municipio-de-indaial-sc,"Apartamento (não incorporado) nº 104, bloco 02, no Residencial Santana 2, no Município de Indaial/SC",Indaial,SC,91800.0,180000.0,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11511/lote/242411/material-petreo-consistente-em-2-059m3-de-pedra-detonada-3,Material pétreo consistente em 2.059m³ de pedra detonada,São José,SC,87500.0,175000.0,50.00000009,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11492/lote/242388/imovel-de-esquina-com-area-de-390-00m2-com-edificacao-de-2-pavimentos-no-municipio-de-arroio-do-silva-sc-2,"Imóvel de esquina com área de 390,00m², com Edificação de 2 pavimentos, no Município de Arroio do Silva/SC",Araranguá,SC,764582.51,1092260.74,70.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11532/lote/242928/apartamento-no-719-no-edificio-toscana-florianopolis-flat-em-florianopolis-sc-2,"Apartamento nº 719, no Edifício Toscana Florianópolis Flat, em Florianópolis/SC",Florianópolis,SC,322183.07,460261.53,70.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11532/lote/242929/eletrodomesticos-e-mobilia-2,Eletrodomésticos e mobília,Florianópolis,SC,6401.5,9145.0,70.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11656/lote/243118/imovel-com-area-de-984-90m2-bairro-nossa-senhora-aparecida-no-municipio-de-ponte-alta-sc,"Imóvel com área de 984,90m², bairro Nossa Senhora Aparecida, no Município de Ponte Alta/SC",Extrajudicial Ponte Alta,SC,483530.76,483530.76,100.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11671/lote/243140/automovel-fiat-strada-fire-flex-modelo-2011-placa-ird5h66,"Automóvel FIAT/STRADA FIRE FLEX, modelo 2011, placa IRD5H66",Leilão Extrajudicial,,19269.0,21630.0,89.08462,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11558/lote/242959/terreno-com-area-de-910-00m2-bairro-wunderwald-no-municipio-de-pomerode-sc,"Terreno com área de 910,00m², bairro Wunderwald, no Município de Pomerode/SC",Pomerode,SC,528701.42,1036669.47,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11558/lote/242960/terreno-com-area-de-15-566-90m2-com-area-construida-de-aprox-321-00m2-bairro-wunderwald-em-pomerode-sc,"Terreno com área de 15.566,90m², com área construída de aprox. 321,00m², bairro Wunderwald, em Pomerode/SC",Pomerode,SC,1092071.8,2141317.27,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11558/lote/242961/terreno-rural-com-area-de-232-000-00m2-na-localidade-de-alto-do-rio-do-texto-em-pomerode-sc,"Terreno rural com área de 232.000,00m², na localidade de Alto do Rio do Texto, em Pomerode/SC",Pomerode,SC,866723.65,1699458.15,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11655/lote/243116/automovel-citroen-c3-90m-tendance-modelo-2015,"Automóvel CITROEN/C3 90M TENDANCE, modelo 2015",Leilão Extrajudicial,,27216.67,39616.0,68.70121,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11655/lote/243117/caminhao-carga-vw-8-150-e-delivery-plus-ano-modelo-2011,"Caminhão carga VW/8.150 e delivery plus, ano/modelo 2011",Leilão Extrajudicial,,141159.38,176812.0,79.835865,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11657/lote/243119/imovel-com-area-de-984-90m2-bairro-nossa-senhora-aparecida-no-municipio-de-ponte-alta-sc-2,"Imóvel com área de 984,90m², bairro Nossa Senhora Aparecida, no Município de Ponte Alta/SC",Extrajudicial Ponte Alta,SC,335092.19,483530.76,69.3011113,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11670/lote/243139/automovel-gm-vectra-hatch-4p-gt-modelo-2008-placa-mhi0199,"Automóvel GM/Vectra Hatch 4P GT, modelo 2008, placa MHI0199",Extrajudicial Particular,,19269.0,19269.0,100.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11567/lote/242970/terreno-com-area-de-41-418-07m2-edificado-com-galpao-industrial-no-parque-industrial-bandeirantes-distrito-de-nova-veneza-em-sumare-sp-4,"Terreno com área de 41.418,07m², edificado com Galpão Industrial, no Parque Industrial Bandeirantes, distrito de Nova Veneza, em Sumaré/SP",Jaraguá do Sul,SC,33771098.11,33771098.12,100.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11545/lote/242942/imovel-com-area-de-450-00m2-no-centro-no-municipio-de-timbe-do-sul-sc,"Imóvel com área de 450,00m², no Centro, no Município de Timbé do Sul/SC",Turvo,SC,147341.61,288905.12,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11545/lote/242943/terreno-rural-com-area-remanescente-de-61-716-19m2-serra-da-rocinha-no-municipio-de-timbe-do-sul-sc,"Terreno rural com área remanescente de 61.716,19m², Serra da Rocinha, no Município de Timbé do Sul/SC",Turvo,SC,16239.14,31841.47,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11545/lote/242944/terreno-de-aforamento-com-area-total-de-449-125-00m2-serra-da-rocinha-em-timbe-do-sul-sc,"Terreno de Aforamento, com área total de 449.125,00m², Serra da Rocinha, em Timbé do Sul/SC",Turvo,SC,94535.43,185363.59,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11545/lote/242945/terreno-rural-de-aforamento-com-area-de-11-578-70m2-serra-da-rocinha-em-timbe-do-sul-sc,"Terreno rural de Aforamento, com área de 11.578,70m², Serra da Rocinha, em Timbé do Sul/SC",Turvo,SC,3046.81,5974.15,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11545/lote/242946/terreno-rural-com-area-de-558-600-00m2,"Terreno rural com área de 558.600,00m², em Figueira, no Município de Timbé do Sul/SC",Turvo,SC,117578.6,230546.29,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11536/lote/242933/predio-comercial-e-residencial-com-area-construida-de-aprox-3-671-09m2-no-municipio-de-quilombo-sc,"Prédio Comercial e Residencial com área construída de aprox. 3.671,09m², no Município de Quilombo/SC",Quilombo,SC,5214864.11,10225223.75,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11503/lote/242403/cota-parte-de-1-3-sobre-terreno-com-area-de-489-87m2-centro-no-municipio-de-lauro-mueller-sc,"Cota parte de 1/3 sobre Terreno com área de 489,87m², Centro, no Município de Lauro Müller/SC",Lauro Müller,SC,26991.74,52924.99,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11526/lote/242435/apartamento-no-22-bloco-b-12-no-residencial-adair-francisco-thiesen-em-palhoca-sc,"Apartamento nº 22, bloco B-12, no Residencial Adair Francisco Thiesen, em Palhoça/SC",Palhoça,SC,114878.19,225251.37,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11635/lote/243089/apartamento-no-900-com-area-privativa-total-de-308-740m2-02-vagas-de-garagem-no-edificio-residencial-mario-quintana-em-balneario-camboriu-sc,"Apartamento nº 900 com área privativa total de 308,740m², 02 Vagas de Garagem, no Edifício Residencial Mário Quintana, em Balneário Camboriú/SC",Florianópolis,SC,3658471.3,5226387.58,70.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11513/lote/242413/apartamento-507-bloco-03-no-cond-residencial-spazio-jardim-do-sol-em-joinville-sc,"Apartamento 507, bloco 03, no Cond. Residencial Spazio Jardim do Sol, em Joinville/SC",Joinville,SC,180479.71,353881.8,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11509/lote/242409/apartamento-no-312-com-area-privativa-de-281-35m2-no-condominio-ingleses-holiday-center-em-florianopolis-sc,"Apartamento nº 312, com área privativa de 281,35m², no Condomínio Ingleses Holiday Center, em Florianópolis/SC",Florianópolis,SC,2330950.46,2913688.08,80.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11484/lote/242378/imovel-com-area-de-312-00m2-com-edificacao-contendo-cinco-kitnet-s-tipo-loft-em-blumenau-sc,"Imóvel com área de 312,00m², com Edificação contendo Cinco Kitnet’s, tipo loft, em Blumenau/SC",Florianópolis,SC,751760.49,1002347.33,75.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11484/lote/242379/terreno-com-area-de-340-63m2-bairro-velha-em-blumenau-sc,"Terreno com área de 340,63m², bairro Velha, em Blumenau/SC",Florianópolis,SC,264650.37,352867.17,75.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11524/lote/242430/imovel-com-area-de-345-14m2-no-lot-balneario-valverde-em-jaguaruna-sc,"Imóvel com área de 345,14m², no Lot. Balneário Valverde, em Jaguaruna/SC",Jaguaruna,SC,131555.01,257951.0,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11522/lote/242427/caminhao-trator-iveco-stralis-570s46t-ano-modelo-2011-placa-mjd9c08-3,"Caminhão trator Iveco/Stralis 570S46T, ano/modelo 2011, placa MJD9C08",Brusque,SC,73950.0,145000.0,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11522/lote/242428/veiculo-vw-saveiro-1-6-ano-modelo-2008-placa-ioq4681-2,"Veículo VW/Saveiro 1.6, ano/modelo 2008, placa IOQ4681",Brusque,SC,13770.0,27000.0,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11588/lote/242991/caminhonete-jeep-compass-limited-f-modelo-2017-placa-qik2h70,"Caminhonete Jeep/Compass Limited F, modelo 2017, placa QIK2H70",Brusque,SC,75000.0,75000.0,100.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11540/lote/242937/imovel-de-2-pavimentos-com-area-construida-de-aprox-272-00m2-bairro-jardim-bela-vista-em-camboriu-sc,"Imóvel de 2 pavimentos, com área construída de aprox. 272,00m², bairro Jardim Bela Vista, em Camboriú/SC",Camboriú,SC,1168240.84,1168240.84,100.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11631/lote/243084/terreno-no-18-com-area-de-301-40m2-no-lot-parque-residencial-guadalajara-no-municipio-de-camboriu-sc,"Terreno nº 18, com área de 301,40m², no Lot. Parque Residencial Guadalajara, no Município de Camboriú/SC",Balneário Camboriú,SC,140250.0,275000.0,51.0,False
Central Sul de Leilões,https://www.centralsuldeleiloes.com.br/leilao/11631/lote/243085/terreno-no-19-com-area-de-301-40m2-no-lot-parque-residencial-guadalajara-no-municipio-de-camboriu-sc,"Terreno nº 19, com área de 301,40m², no Lot. Parque Residencial Guadalajara, no Município de Camboriú/SC",Balneário Camboriú,SC,140250.0,275000.0,51.0,False
